user_id,degree_centrality
16453,0.11960331404007885
509053,0.019441892819877106
201168,0.007411106850145815
153248,0.00596634233784302
374805,0.0055471822632860365
1298548,0.0055115090654514
124836,0.004994247696849165
371461,0.004806963408217321
1576615,0.004396721633118997
712166,0.004334293536908383
641949,0.004164845847193857
340968,0.003915133462351399
847509,0.0038348687672234657
537215,0.0036208295802156445
695178,0.0034246269921251416
584527,0.0030946499121547503
909503,0.0030589767143201136
731519,0.003041140115402795
1632839,0.003032221815944136
337638,0.0030233035164854765
633915,0.003005466917568158
735937,0.002925202222440225
357236,0.0028984473240642474
370813,0.002791427730560337
628506,0.002711163035432404
509531,0.002684408137056426
758541,0.002684408137056426
287150,0.0026130617413871525
1091910,0.0025863068430111748
1201276,0.002568470244093856
1101189,0.0025506336451765377
328128,0.00252387874680056
325009,0.0025060421478832417
1281875,0.0024703689500486046
1548829,0.0024614506505899456
237689,0.0024525323511312863
282325,0.0024525323511312863
278016,0.0024079408538379902
520061,0.002399022554379331
1149796,0.002399022554379331
1555208,0.002390104254920672
283315,0.0023811859554620125
392387,0.0023811859554620125
757962,0.002363349356544694
303876,0.0023455127576273755
881542,0.0023455127576273755
462509,0.0023365944581687165
1073988,0.002318757859251398
58286,0.0023009212603340794
16769,0.002283084661416761
1017513,0.002283084661416761
84237,0.002238493164123465
1170811,0.002238493164123465
146497,0.0022117382657474874
502887,0.0021493101695368726
659933,0.0021314735706195543
204978,0.0021047186722435766
481265,0.0020958003727849176
184221,0.002077963773867599
226890,0.002077963773867599
465118,0.002077963773867599
99245,0.00206904547440894
492227,0.00206904547440894
393726,0.0020601271749502805
681798,0.0020601271749502805
944394,0.0020601271749502805
1779946,0.0020601271749502805
135210,0.002051208875491621
549285,0.002051208875491621
576274,0.0020244539771156434
163080,0.0020155356776569845
824631,0.002006617378198325
512409,0.001997699078739666
465200,0.001988780779281007
153100,0.0019798624798223474
355330,0.0019798624798223474
269274,0.0019709441803636885
788695,0.001962025880905029
1208790,0.001962025880905029
249141,0.0019441892819877106
372343,0.0019441892819877106
892548,0.0019352709825290514
1941427,0.0019352709825290514
100248,0.0019263526830703922
778484,0.0019263526830703922
1114771,0.0019174343836117329
385475,0.0019085160841530737
417817,0.0019085160841530737
749841,0.0019085160841530737
380438,0.0018995977846944145
274257,0.001881761185777096
695823,0.001881761185777096
378537,0.0018728428863184368
1114975,0.0018639245868597777
331494,0.0018550062874011183
779210,0.0018371696884838
859442,0.0018371696884838
663725,0.0018282513890251408
200176,0.0018193330895664814
646567,0.0018193330895664814
