user_id,degree_centrality
499756,0.18172576805047597
124836,0.14247388876787084
268072,0.11584100523944373
794230,0.11392255100909927
16787,0.0953227168674929
502887,0.08509223484631347
100248,0.0787292342616053
614020,0.07827063962486959
85724,0.0752706663762234
16454,0.07514455285112107
1053396,0.07089873083934282
631825,0.07071147136267575
184221,0.06699303318314359
1343004,0.06650004394865268
371461,0.06632424933790398
282277,0.06212810841177212
355330,0.05817272966992651
847509,0.05604408623107819
16455,0.05455747528365989
316124,0.05141228040004739
690829,0.05124795065521708
170443,0.04797282062452946
340968,0.046161371809423354
153248,0.045794496100034776
628506,0.045293863621598277
113082,0.04317286342669555
712005,0.04296267421819168
583326,0.040715560498186636
365157,0.04001620367716466
287150,0.03889646843913493
695178,0.03843405218042641
828219,0.036137257374775
458302,0.03611814926491101
1106307,0.036068468179264644
410114,0.03439841937715205
712166,0.03358059227497334
1068770,0.03330161387095911
116070,0.03322518143150316
334337,0.033049386820754464
404457,0.03214366241320141
1307377,0.030970424467552517
106378,0.030232851426802564
550093,0.030209921694965777
866977,0.03006852168197226
273320,0.02910547294482724
855718,0.02844433234353324
201168,0.027580645777680962
793469,0.027332240349449113
986252,0.026934791664278153
1149446,0.026609953796590348
470044,0.02658702406475356
577097,0.026529699735161595
366473,0.026311867282712127
154274,0.02566219154733652
1139938,0.02555900775407098
376121,0.02540996449713187
731178,0.024943726616450553
659402,0.024573029285089178
289566,0.024011250855087915
1037105,0.02375520218291047
897001,0.023537369730461
237689,0.023533548108488202
609438,0.023082596715698074
789255,0.021790888488892456
670069,0.021588342524334177
704749,0.021523374950796616
1136474,0.021431656023449472
719106,0.021213823571000004
73016,0.021206180327054406
30184,0.02095395327684976
547739,0.020713191092563504
356899,0.020678796494808326
711068,0.020610007299297968
204969,0.020541218103787607
918488,0.020395996468821297
338506,0.02019345050426302
169042,0.019983261295759145
762747,0.019899185612357595
820916,0.019700461269772117
846280,0.01968899640385372
1043203,0.01957816936664259
539703,0.01944441259759467
428785,0.019356515292220322
1019650,0.019199828791335617
519566,0.01916161257160764
99683,0.018825309838001444
164513,0.01866098009317114
338171,0.018626585495415963
337638,0.018145061126843453
210519,0.018072450309360298
368302,0.018064807065414704
925372,0.017923407052421188
275562,0.01780493677126446
269274,0.017575639452896596
1010619,0.01752213674527743
560045,0.01738837997622951
356472,0.0170750069744601
326107,0.016998574535004144
604556,0.01692596371752099
610111,0.016918320473575395
